filepath,speaker_id,sentence_id,emotion,intensity,dataset,language,duration,rms_mean,zcr_mean,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_bandwidth_mean,spectral_contrast_mean,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_mean,chroma_std,tempo,pitch_mean,pitch_std,pitch_range,voicing_rate,split
datasets/CREMAD/AudioWAV/1007_TAI_DIS_XX.wav,1007,TAI,DIS,XX,CREMA-D,en,3.036375,0.012997425,0.05909231085526316,1189.9743402129002,458.21880542566055,2543.503289473684,1775.4760650727717,16.466403059752015,-393.728,67.89013,114.018486,24.862038,52.891113,23.771845,26.635181,17.174545,2.1906214,21.537016,3.082466,15.1819515,-3.4102757,12.413289,-5.720061,11.579595,2.9762325,6.492308,-2.7167387,4.844559,-0.03233275,5.466637,-3.7714634,5.165059,-4.507309,4.8552914,0.32375333,0.29592445,[208.33333333],239.73434704294715,67.23503560159597,168.3221603483454,0.29473684210526313,train
datasets/CREMAD/AudioWAV/1023_TSI_DIS_XX.wav,1023,TSI,DIS,XX,CREMA-D,en,2.035375,0.032855894,0.19298553466796875,2240.6352722119786,1385.9216417006814,4377.9296875,2098.072875098859,16.68819346231629,-288.52423,122.68223,72.69565,43.583965,34.263264,27.009293,19.534714,14.756601,15.99304,13.307569,-6.9390907,14.765411,-5.8143888,13.489534,-7.9562826,10.299182,-6.1576796,7.041862,-0.82658327,4.560012,-7.255371,6.6249423,-1.6926183,5.055862,-2.8090203,4.981914,0.35506985,0.30665642,[60.48387097],296.52076294551915,20.510535283067757,66.87156198634102,0.296875,train
datasets/CREMAD/AudioWAV/1083_IEO_FEA_MD.wav,1083,IEO,FEA,MD,CREMA-D,en,2.43575,0.0050677946,0.056146002435064936,1375.3884691572675,595.0570561455334,3296.367694805195,1986.8084916122007,16.034839359431423,-469.00168,76.85096,100.79962,21.19331,48.603977,14.911299,23.321974,13.931274,16.475819,16.95954,12.535009,6.6153264,1.3541253,8.454716,3.6375701,7.0465503,-0.35222164,5.8749447,-4.5765867,8.369992,2.1324234,5.4416943,0.25264007,5.8144283,-4.514316,7.009014,0.46195978,0.28350216,[170.45454545],100.85789611931904,16.43762241404519,53.031036719779095,0.8831168831168831,train
datasets/CREMAD/AudioWAV/1036_TSI_DIS_XX.wav,1036,TSI,DIS,XX,CREMA-D,en,2.469125,0.040454794,0.21182465889084506,2329.488478139597,1495.2285833863662,4376.870598591549,1994.5700770819906,16.573355051449667,-278.13953,110.33978,76.346016,50.644096,34.857197,41.564075,18.040915,21.468628,7.156783,14.351911,-5.9631486,15.519598,-5.002012,11.775682,-10.6034,15.81367,-6.86712,10.058634,0.7395494,6.850365,-3.646655,7.511996,3.8821619,8.330818,-7.2422647,6.3497934,0.41627353,0.30539727,[208.33333333],327.4832549340249,36.39419999110324,134.77934628295768,0.22535211267605634,val
datasets/CREMAD/AudioWAV/1086_TAI_SAD_XX.wav,1086,TAI,SAD,XX,CREMA-D,en,2.56925,0.014785896,0.08406274112654322,1390.0177132530955,891.2316038710173,2580.536265432099,1778.7734934091363,16.984656035971735,-394.61212,94.73995,108.064415,36.44046,51.042843,25.79436,28.286238,17.819328,1.9665027,30.702513,-2.4320464,16.52646,-0.721324,12.6082945,-9.444264,17.857162,-1.1067361,7.619971,-2.1864345,8.721267,-7.5388017,8.555888,-0.6110033,5.880272,0.21095695,7.0875573,0.40956676,0.2965297,[170.45454545],0.0,0.0,0.0,0.0,val
datasets/CREMAD/AudioWAV/1084_TSI_HAP_XX.wav,1084,TSI,HAP,XX,CREMA-D,en,3.06975,0.011721018,0.15079243977864584,1974.9639638166293,1248.8422771059645,4169.189453125,2135.6383280754876,16.724657791773147,-401.6228,117.482925,79.051445,36.510475,44.142376,26.53563,25.461624,10.152061,24.024117,10.778873,-0.9402978,19.163162,-2.6891327,12.375986,2.8159046,11.008799,-2.5658371,6.3890967,-6.7021155,8.047791,3.1934395,7.895618,2.538011,6.3300924,-1.1460592,4.348356,0.4146973,0.2967867,[144.23076923],129.1784764810193,79.37885445788864,221.07177975877403,0.7708333333333334,train
datasets/CREMAD/AudioWAV/1080_IEO_SAD_HI.wav,1080,IEO,SAD,HI,CREMA-D,en,2.56925,0.027843898,0.079168701171875,1459.6906837936767,590.8737392359895,3380.078125,1915.6921710537674,16.76198273121758,-350.37848,109.33559,100.7432,23.361725,36.90365,25.071428,10.815813,25.54237,1.0539286,25.435204,5.775671,10.054444,5.419837,9.106217,-3.2800095,15.664968,-3.4751766,9.799805,0.39980984,7.00831,-3.0517688,6.447186,2.709719,6.9616857,0.5475141,7.083508,0.3758895,0.30546576,[125.],251.87194457223876,54.415682062340544,169.10879900489135,0.3625,train
datasets/CREMAD/AudioWAV/1044_IWL_DIS_XX.wav,1044,IWL,DIS,XX,CREMA-D,en,3.7370625,0.20622876,0.10680930397727273,1604.706375156747,275.13147744899544,3030.1136363636365,1534.0401663917,20.27496492203462,-97.87701,87.8229,90.348,22.218513,-30.695633,25.251461,8.413234,24.909576,-23.099176,24.131092,-18.462137,17.181019,3.3559396,17.884361,-21.467764,15.909848,-4.9819093,9.913573,-3.7340117,11.151853,-8.526548,9.943549,2.7698452,7.8653092,-6.628185,8.474479,0.3016541,0.30110386,[133.92857143],235.87376681235358,18.057560868067977,69.53028218689951,0.7090909090909091,val
datasets/CREMAD/AudioWAV/1051_IWL_DIS_XX.wav,1051,IWL,DIS,XX,CREMA-D,en,2.969625,0.010333147,0.056792884744623656,1225.9128013059205,212.05828755211672,2757.8125,1824.1402066371684,15.308755566074204,-388.42252,60.8834,116.86055,18.129227,39.170826,23.186699,17.51269,16.61908,6.514953,17.65409,2.678699,12.19671,5.7993965,9.500095,-2.0507236,8.281216,-2.949454,6.897801,2.1386333,6.6513047,1.4830816,6.2542872,-0.39937186,6.899833,-2.5718226,5.864436,0.44041258,0.28472295,[104.16666667],144.1925065854359,19.512536028104332,62.15559426710642,0.21505376344086022,test
datasets/CREMAD/AudioWAV/1069_IOM_HAP_XX.wav,1069,IOM,HAP,XX,CREMA-D,en,1.8685,0.122101605,0.06559709821428572,1215.5190791384923,217.99462348245586,2411.6071428571427,1454.1380815660743,20.485769380355805,-193.74191,88.56026,110.2868,16.799925,-6.3680997,22.21093,19.80541,22.04504,-9.613589,25.280811,-14.217213,14.161638,-12.466428,13.535229,-24.91717,8.799302,-6.069696,9.659998,-17.0081,8.410542,-1.4867567,8.7087965,5.5159326,6.4316635,-4.33446,8.333446,0.25943497,0.31078318,[85.22727273],251.60705310959642,14.955441197120946,67.05250496702627,0.7428571428571429,train
datasets/CREMAD/AudioWAV/1091_TSI_HAP_XX.wav,1091,TSI,HAP,XX,CREMA-D,en,2.5025,0.011946034,0.15823402887658228,1990.1316115149725,1388.6189198842399,3862.0450949367087,2098.777247096385,16.233706847779345,-397.87924,125.876076,82.7645,42.575256,47.090736,22.46345,20.711618,15.436824,19.70553,10.169227,1.7425908,17.147919,-1.0561038,15.175215,-0.2090148,8.518036,1.4631139,7.6721616,-1.5298601,7.7345486,-2.9809766,6.46979,0.94120526,3.7216039,-0.13447936,4.07528,0.4359538,0.2952637,[58.59375],82.90841409156306,8.53069086443673,31.736299405404893,0.46835443037974683,train
datasets/CREMAD/AudioWAV/1010_IEO_DIS_MD.wav,1010,IEO,DIS,MD,CREMA-D,en,3.036375,0.016857764,0.07775493421052632,1469.6158282132544,421.27075654345026,3526.8914473684213,1859.215240175028,16.52732918486449,-374.05655,104.51456,95.76867,23.091806,23.601675,46.504795,29.54933,22.072817,7.604627,23.149826,11.884196,12.787143,2.8373327,11.598652,-4.063325,9.915248,3.8885005,9.256294,1.5196509,5.9717236,-1.7879057,7.13379,-2.4943573,6.586867,-5.1261964,4.8705497,0.31657395,0.31112087,[170.45454545],293.0175436714761,29.876204516592338,105.69936138718458,0.4842105263157895,test
datasets/CREMAD/AudioWAV/1005_IEO_DIS_MD.wav,1005,IEO,DIS,MD,CREMA-D,en,2.5025,0.023415307,0.09762534612341772,1532.6030242042127,546.4103198217925,3140.92167721519,1766.6182900219462,17.473603124563883,-327.12576,114.19514,107.63353,28.126686,1.7060412,33.0131,4.541737,27.600325,8.284099,18.394539,-2.1944044,13.9277115,-7.8925557,12.016811,-4.2601185,10.2982855,-6.3661,10.384386,-8.548758,7.8952107,3.879923,8.913102,-6.456353,7.5817194,-7.418175,7.0235205,0.4347368,0.2877454,[156.25],0.0,0.0,0.0,0.0,train
datasets/CREMAD/AudioWAV/1048_IOM_FEA_XX.wav,1048,IOM,FEA,XX,CREMA-D,en,3.06975,0.018829785,0.054387410481770836,1207.0907572729564,269.672854046261,2899.2513020833335,1783.7482895219757,16.262537244890762,-385.73434,60.057446,111.12058,21.565063,36.56776,18.197737,26.983923,17.738157,13.488519,10.896271,4.4508305,8.68664,-7.125786,14.115994,-3.7585459,6.2058697,0.00037046275,5.7299447,-0.015718857,9.49177,-0.042393643,6.4371257,-1.4634575,4.7893343,-5.9950128,4.821171,0.36410508,0.3118838,[170.45454545],235.51733940383056,28.943944535237268,131.52800926353,0.3958333333333333,train
datasets/CREMAD/AudioWAV/1091_IEO_SAD_MD.wav,1091,IEO,SAD,MD,CREMA-D,en,2.3356875,0.006646317,0.05250026755136986,1282.8540057684716,573.7849262871773,2809.0753424657532,1920.9527871352727,16.649913858701645,-454.54892,72.712,107.93988,17.77246,47.41661,17.482143,16.872702,17.146032,21.22627,12.6473465,15.739633,6.481065,1.2702667,9.125151,3.1225238,9.977232,2.2708488,7.671419,0.60663813,5.319924,-2.3374224,4.637213,-4.086995,6.3321714,-0.3750857,4.3580356,0.4214284,0.2881879,[85.22727273],168.4194890140272,90.79978294790692,218.9204485203294,0.547945205479452,train
datasets/CREMAD/AudioWAV/1084_IEO_SAD_MD.wav,1084,IEO,SAD,MD,CREMA-D,en,2.469125,0.0052722725,0.05470628004807692,1287.9383867372237,512.881996478225,3017.828525641026,1928.4746886071132,16.561137854756748,-458.08755,58.762627,108.17398,18.194519,48.33794,16.695196,21.541142,12.179316,16.629322,14.404323,13.075969,6.2344756,0.092486404,7.982877,1.3573318,9.587669,-0.45016256,7.387436,-3.5944152,5.7912784,-0.46059152,5.863363,-2.256531,4.011791,-1.6179727,4.2678347,0.41596535,0.29548335,[117.1875],84.36463160339655,6.579897798360433,18.655449698648624,0.3717948717948718,train
datasets/CREMAD/AudioWAV/1008_MTI_ANG_XX.wav,1008,MTI,ANG,XX,CREMA-D,en,3.536875,0.06937507,0.10345458984375,1683.7037697784033,704.5431917112065,3333.7673611111113,1726.7489339791,19.03603731784429,-242.62961,69.19821,82.99327,32.56979,20.785065,35.935844,19.666292,35.75031,-27.113396,29.865742,-4.2451744,12.383539,0.16605568,15.57915,-16.425943,10.580677,2.3767977,16.014084,-9.963801,10.062301,0.7907968,9.4070425,-5.1139903,8.812971,-5.116403,9.224888,0.28933293,0.32243255,[170.45454545],519.1754392053118,252.48660201782445,710.1247464970131,0.6944444444444444,train
datasets/CREMAD/AudioWAV/1001_IEO_DIS_HI.wav,1001,IEO,DIS,HI,CREMA-D,en,2.002,0.029586196,0.10731161794354839,1655.7905314541028,601.0639076174743,3567.0362903225805,1827.1272171597823,17.177366029310132,-312.8402,134.73862,94.081764,25.45298,3.546432,31.999979,21.977598,21.45052,-0.58278877,35.493435,-1.0234748,13.008852,-8.333219,10.683182,-9.077251,16.864618,-1.646937,8.64292,-11.699287,6.764529,2.175269,11.059077,-9.805239,5.053467,-4.704184,6.6254706,0.44670826,0.2806793,[104.16666667],0.0,0.0,0.0,0.0,test
datasets/CREMAD/AudioWAV/1081_TAI_FEA_XX.wav,1081,TAI,FEA,XX,CREMA-D,en,2.7694375,0.014872603,0.06415005387931035,1370.4474040339285,499.6778519318039,3288.5237068965516,1928.033733161214,16.92048262731386,-390.73962,66.70731,101.54192,24.809391,51.268936,17.089022,25.233236,14.106575,5.26373,21.006048,4.3679504,12.275218,1.023317,11.808515,-0.34443727,7.997025,3.114464,5.9904175,-4.0995026,6.075926,-3.3053129,5.509848,-1.4962558,4.0311375,-1.2701331,5.4997745,0.32969794,0.2957123,[78.125],235.00950957067528,25.553995515392195,127.88666740784228,0.4827586206896552,train
datasets/CREMAD/AudioWAV/1014_IEO_DIS_HI.wav,1014,IEO,DIS,HI,CREMA-D,en,2.969625,0.0374697,0.09584799965659341,1569.5979974415982,654.0405907313218,3337.4828296703295,1816.611008054163,16.56618683052725,-311.82016,143.03928,91.6307,27.069262,18.483335,46.364803,21.04723,21.456688,0.7398764,22.818779,2.005606,10.821305,3.0385027,10.016267,-8.242264,15.1129,-2.7241378,8.698433,4.0194187,10.342648,-0.8311423,6.3368387,0.7391625,6.416894,-2.2980108,5.3219624,0.38505605,0.2988849,[125.],304.10472107749814,23.39347938285242,97.10495956614017,0.5384615384615384,train
datasets/CREMAD/AudioWAV/1068_MTI_SAD_XX.wav,1068,MTI,SAD,XX,CREMA-D,en,2.6693125,0.009700893,0.05201939174107143,1148.8748535095642,276.94603261598485,2601.934523809524,1803.6974525604815,15.590663459485526,-408.3094,43.396595,115.10112,21.179853,52.512604,16.875858,29.2515,18.113497,7.3857794,17.655342,3.1283748,11.73037,2.3841312,7.0176415,-1.2812598,8.883653,-0.9470274,5.723188,-4.9061685,7.8029466,0.15513022,4.087957,-2.5175924,4.654299,-6.2881355,8.116558,0.40525702,0.2869716,[93.75],143.37706040037992,11.076678124120887,29.54603800251607,0.3333333333333333,train
datasets/CREMAD/AudioWAV/1078_IOM_NEU_XX.wav,1078,IOM,NEU,XX,CREMA-D,en,2.43575,0.010581414,0.06470677759740259,1318.2388462063127,309.97169560301506,3048.1939935064934,1801.5456156468522,16.52465836996115,-395.12985,53.2318,106.00875,19.6696,31.045275,31.296366,32.66198,15.825212,8.462863,10.333503,1.1322324,11.957734,1.2026215,8.838333,-6.444544,11.103478,-0.34489092,7.944599,2.2169988,7.7599626,-1.1672341,6.7862506,0.9579528,5.870524,1.1507211,6.194272,0.34235537,0.30591068,[170.45454545],290.8633064823877,31.65343996608558,110.24708887697713,0.45454545454545453,train
datasets/CREMAD/AudioWAV/1080_TSI_NEU_XX.wav,1080,TSI,NEU,XX,CREMA-D,en,2.8361875,0.015600204,0.15594825316011235,2046.7143619845829,1232.0832053340064,4335.498595505618,2088.776684465284,15.866261890723177,-358.32053,99.13899,77.46961,42.879787,45.295795,23.81253,23.976252,14.12405,14.210368,13.77188,4.8854895,12.3419075,-1.6095968,13.0678835,-2.0310006,16.23493,-4.004574,8.285153,0.3614401,6.7005644,-4.3057218,9.288569,-0.25017175,3.9165175,1.3845296,4.9576507,0.4121747,0.29107347,[98.68421053],165.56107514589928,34.47786051155836,103.77161106784797,0.38202247191011235,train
datasets/CREMAD/AudioWAV/1086_DFA_ANG_XX.wav,1086,DFA,ANG,XX,CREMA-D,en,2.1354375,0.09751214,0.16270228794642858,2144.4125952744266,781.288246353366,3818.4523809523807,1761.1916338353403,18.818569103834967,-147.12585,98.431435,66.433464,35.726982,-19.913637,35.769093,18.342516,23.854134,-5.9609113,16.514559,-25.870132,19.719076,-6.439725,12.74959,-10.882845,16.51491,-6.1816936,10.683829,0.34310764,8.159292,-17.468832,9.564317,-4.2224026,8.78256,-1.2118632,6.6721396,0.3924678,0.30590093,[104.16666667],262.46291516630004,8.904373596447972,42.75052061860555,0.7380952380952381,val
datasets/CREMAD/AudioWAV/1084_IEO_HAP_LO.wav,1084,IEO,HAP,LO,CREMA-D,en,2.2021875,0.017763535,0.07290251358695653,1433.6910385408805,491.86612193951305,3085.258152173913,1874.6203249323023,17.513451065914424,-379.19125,127.97274,98.67885,21.228031,25.890306,32.186653,21.228603,21.15303,14.225741,20.015158,6.10524,14.735873,-2.8285122,11.926002,-6.034596,20.02056,1.5180979,8.658802,-3.813845,7.664293,-1.8211367,6.06933,0.06450029,5.860257,-3.0179396,6.206475,0.41410133,0.29793343,[85.22727273],197.84884806610117,77.88324822269274,185.62035690237093,0.5217391304347826,train
datasets/CREMAD/AudioWAV/1091_IEO_HAP_LO.wav,1091,IEO,HAP,LO,CREMA-D,en,1.6683125,0.00842158,0.07763671875,1548.9858500021367,937.4774916410103,3150.2063679245284,1949.4394656807804,16.59139673076346,-412.0855,89.40562,100.90671,30.780636,36.861015,24.044384,17.533485,21.262165,20.550161,10.07799,12.276511,10.895755,-0.20170099,10.110617,-0.6110188,11.167408,8.605635,11.965539,-0.7609585,4.379518,-4.4745584,8.225784,-0.57545793,4.8337665,-0.3653994,4.2389827,0.4264052,0.2952881,[93.75],80.26978833504707,2.4982927999877123,13.41984783693195,0.5094339622641509,train
datasets/CREMAD/AudioWAV/1067_WSI_DIS_XX.wav,1067,WSI,DIS,XX,CREMA-D,en,2.93625,0.011524634,0.08342179008152174,1485.681471313138,755.292211355829,3232.6766304347825,1905.052424313841,15.56911788903346,-376.74197,58.66115,99.99907,33.015785,41.800854,18.299911,26.794401,11.7987,12.099148,12.680221,7.0664525,7.7486362,-4.9283385,8.455967,-0.822038,8.08924,1.6528082,6.7924266,-0.7008945,5.7564716,-2.0368361,5.4204035,-3.1727962,5.7301354,-3.5674415,5.7612686,0.4333994,0.30003205,[89.28571429],247.55554812473096,42.294427487312575,148.53849407850083,0.45652173913043476,test
datasets/CREMAD/AudioWAV/1076_TIE_SAD_XX.wav,1076,TIE,SAD,XX,CREMA-D,en,3.003,0.008997495,0.061829911901595744,1288.820292406118,233.7668508732246,3061.751994680851,1841.3858874509667,15.215663822385574,-393.43787,53.43798,112.46492,19.374643,34.513092,32.473274,23.808695,15.463285,11.459599,8.626805,-2.1195698,13.104606,1.1135217,7.2500477,0.48265523,8.879533,-3.302551,7.098086,-2.1974018,5.639437,1.1918217,5.340319,0.05147503,4.9693503,-1.289776,4.5153847,0.39516765,0.296909,[104.16666667],257.1958949251688,15.72901153661595,63.37277621653891,0.4787234042553192,test
datasets/CREMAD/AudioWAV/1072_WSI_DIS_XX.wav,1072,WSI,DIS,XX,CREMA-D,en,3.903875,0.0147127565,0.10005763319672131,1577.0168555229147,995.5701360884877,3202.5486680327867,1877.6523080218658,15.828959625046958,-364.98224,70.26491,104.04064,33.817474,40.815853,28.30392,22.558252,19.138283,7.486499,17.372797,-0.42471012,14.8130455,0.9276855,8.052691,-2.5409522,9.876818,2.1351042,6.758416,0.97852457,4.7656884,-5.392121,7.690062,1.2755336,6.8120785,-5.1360216,6.296813,0.3945721,0.29823092,[144.23076923],313.82598505013516,42.74645846616532,135.4502146229964,0.3524590163934426,train
datasets/CREMAD/AudioWAV/1063_TIE_SAD_XX.wav,1063,TIE,SAD,XX,CREMA-D,en,3.2699375,0.0070867855,0.06155188106796117,1330.980804828188,337.54123741592673,3215.7160194174758,1941.466018695092,15.44135025330178,-410.3483,48.929733,105.868004,12.525686,42.043903,20.982502,27.234415,7.4707737,11.662402,8.2983465,1.2705104,8.689643,3.0388558,6.6990857,2.1300712,8.973982,2.3584757,5.6019406,-1.5949475,4.6456194,-2.0321102,5.431625,1.6740354,4.3635364,0.8984044,5.135057,0.44531438,0.29791296,[117.1875],281.1636559714669,15.682042654584048,64.59367109455644,0.42718446601941745,train
datasets/CREMAD/AudioWAV/1050_TIE_HAP_XX.wav,1050,TIE,HAP,XX,CREMA-D,en,2.8028125,0.019932657,0.06574596058238637,1274.4266234407403,358.29764354480915,2914.6839488636365,1811.693527950216,16.034842885153434,-359.0824,78.508766,114.22854,19.200678,36.835545,26.893293,22.788956,13.820511,10.482489,12.061229,-4.795572,15.332167,-5.8359833,12.5651,-6.4017863,10.020357,-1.9398823,7.9821544,2.7519011,9.242296,-3.953734,6.570339,-4.824167,5.3246665,-0.82677805,6.28798,0.40885392,0.3078724,[125.],172.00032564890356,11.481988632425482,35.339901467515375,0.2727272727272727,val
datasets/CREMAD/AudioWAV/1045_TIE_HAP_XX.wav,1045,TIE,HAP,XX,CREMA-D,en,3.2365625,0.015399783,0.05897192861519608,1337.6093528736528,241.310608912247,3293.5049019607845,1908.7923074325258,16.113162012057078,-382.09973,87.10313,104.734825,13.866105,36.43204,29.694216,24.414423,12.463484,11.1934395,11.091865,0.43417194,10.52831,-4.098429,12.172571,-2.9271696,10.12062,0.2146069,5.369536,-0.50583,5.3877325,-0.1807606,5.3769016,-1.4317667,4.545232,0.4261203,5.5673747,0.38434166,0.30261958,[144.23076923],244.07139374919117,57.92965649642798,218.49226980283487,0.43137254901960786,train
datasets/CREMAD/AudioWAV/1071_TIE_FEA_XX.wav,1071,TIE,FEA,XX,CREMA-D,en,2.93625,0.01404809,0.056688391644021736,1212.9249498961271,312.34905489445737,2739.3851902173915,1794.4893635223852,15.6317642790364,-370.30423,72.02928,115.82927,19.153048,41.12084,23.406157,23.250082,14.002113,6.6878004,13.799375,1.5198796,9.838535,-4.353932,11.707057,-4.4376845,10.54123,0.2703002,7.8793607,0.107081555,8.44406,1.145031,5.3785367,-3.4628007,4.3312683,-1.2604955,4.7750273,0.4128568,0.29166272,[125.],130.30260419608106,14.614117721925954,43.69108889056503,0.29347826086956524,train
datasets/CREMAD/AudioWAV/1064_TIE_FEA_XX.wav,1064,TIE,FEA,XX,CREMA-D,en,2.902875,0.092041925,0.09337848165760869,1592.6551591295859,514.00742252245,3357.336956521739,1698.3708918735429,18.926208669960605,-178.79086,97.663765,93.4912,28.434395,-4.8136992,31.071257,19.432991,13.908211,-5.159262,15.105121,-9.234204,10.606302,-22.998093,10.259468,-19.475765,13.046988,2.9720154,9.80093,-4.89099,10.908299,0.048061825,5.386684,-2.065661,6.3077025,-7.4909816,8.073861,0.3214045,0.32144836,[125.],238.05545709975073,21.749319010578983,70.27282345307381,0.782608695652174,val
datasets/CREMAD/AudioWAV/1005_ITH_ANG_XX.wav,1005,ITH,ANG,XX,CREMA-D,en,3.3033125,0.061899737,0.13318684895833333,1812.6341153463009,494.91087451165225,3168.4895833333335,1677.5453067602905,18.999511369867857,-199.73445,110.856415,84.37969,27.208399,-32.877277,29.457354,7.270242,24.075459,9.198459,15.377375,-22.042982,15.760619,-11.686968,14.210723,-4.2774568,11.992963,-6.4966803,10.964202,-7.460657,10.35237,1.1912167,9.7053385,-6.5008364,6.627879,-11.30279,7.2481513,0.36816618,0.28746706,[156.25],238.33116194773112,67.30287730665269,212.2999197859037,0.6333333333333333,train
datasets/CREMAD/AudioWAV/1010_ITH_ANG_XX.wav,1010,ITH,ANG,XX,CREMA-D,en,3.3033125,0.03322221,0.09103573069852941,1657.310578112767,610.193146591156,3757.1997549019607,1935.6208103217782,16.662928719207045,-320.93213,143.19826,82.89142,24.658255,23.233133,40.730225,29.203619,20.31906,4.367457,24.740025,-0.55653447,18.618164,0.10222244,14.521066,-5.560067,10.952022,2.594768,7.283704,-4.3687844,6.990103,-2.1156952,6.9263325,-1.5905837,7.848062,-5.678016,7.944663,0.31709072,0.30485803,[85.22727273],334.1023206814924,58.05521820517418,213.66788142453478,0.696078431372549,test
datasets/CREMAD/AudioWAV/1023_IEO_DIS_LO.wav,1023,IEO,DIS,LO,CREMA-D,en,1.6349375,0.0137116145,0.06697904146634616,1248.6875686799583,412.7703226092507,2634.314903846154,1772.9852577785314,15.868676470514691,-368.92285,78.79805,119.12554,23.639809,35.38293,24.507528,11.7083,23.671452,5.993784,22.932415,6.340159,10.680268,1.2584714,7.1433406,-4.518145,6.670013,-6.4816504,7.4749207,-1.3127978,5.46774,2.3299198,7.4744916,-2.1367078,4.720396,-4.0568795,6.685033,0.4166883,0.28159884,[98.68421053],203.7768965639758,36.90192451042279,99.82263391669059,0.4807692307692308,train
datasets/CREMAD/AudioWAV/1036_IEO_DIS_LO.wav,1036,IEO,DIS,LO,CREMA-D,en,2.1354375,0.014220885,0.09638088852611941,1571.3505412554575,717.4462320976395,3480.643656716418,1924.4996743473682,15.475487225347827,-354.2445,83.54071,106.05758,31.341875,34.095108,25.934225,9.404452,20.1628,3.574726,14.951391,1.4706477,8.868574,-0.7228698,8.91222,-5.944804,13.128055,-6.796598,11.234469,6.6841745,7.9350095,6.69121,8.098944,-0.916182,5.637183,-3.0495534,4.4137764,0.4515102,0.2930885,[98.68421053],0.0,0.0,0.0,0.0,val
datasets/CREMAD/AudioWAV/1079_IWW_HAP_XX.wav,1079,IWW,HAP,XX,CREMA-D,en,2.2689375,0.067060724,0.11298285590277778,1774.092475416107,844.8428647218441,3531.394675925926,1706.9069526547244,18.664559766124068,-252.31262,109.14783,92.5621,35.67121,-9.871314,56.180553,16.974321,21.258587,-8.929825,25.072693,-2.9798756,16.285995,-8.616851,11.470167,-9.136247,15.488081,-1.1811969,13.639417,-6.222268,10.5942,3.5758092,16.885733,10.857761,24.862608,8.410545,17.330925,0.29363498,0.31341746,[110.29411765],636.6302994559979,176.86190576375378,487.573684795474,0.4444444444444444,train
datasets/CREMAD/AudioWAV/1047_ITH_NEU_XX.wav,1047,ITH,NEU,XX,CREMA-D,en,2.7026875,0.014207981,0.06947380514705882,1366.552405745394,418.1181234478162,2983.639705882353,1830.5672724465676,16.115113499611,-362.36212,76.488976,106.01705,19.336246,33.690998,34.78198,21.074583,18.35814,5.4334946,10.666588,2.8067205,12.061296,0.9154738,9.104098,-1.1479374,10.218984,-2.9542873,7.284324,1.234111,5.4158683,-3.732927,6.3147364,-4.263729,6.5061555,-0.38042954,6.1412992,0.36238885,0.30331436,[117.1875],282.310350229511,80.68069410939687,277.329009421103,0.4823529411764706,train
datasets/CREMAD/AudioWAV/1052_ITH_NEU_XX.wav,1052,ITH,NEU,XX,CREMA-D,en,3.06975,0.01861391,0.06987508138020833,1370.1008183558135,320.8760782263936,3072.1842447916665,1803.7174040707825,16.535581227997596,-353.36288,88.991234,103.46286,20.09698,28.442688,33.817387,23.045385,20.144146,1.5843102,14.27543,-0.5859087,11.90657,-3.3085327,10.374684,-4.6856656,8.409645,0.6860828,8.099759,1.1210423,7.1288867,-0.6021848,6.2898426,-0.16791312,6.593485,1.0538317,5.4358497,0.34371117,0.3026296,[156.25],233.91726131701392,59.23849218767141,198.67833075050135,0.7708333333333334,train
datasets/CREMAD/AudioWAV/1058_IWW_FEA_XX.wav,1058,IWW,FEA,XX,CREMA-D,en,1.93525,0.012233482,0.09768826844262295,1649.5547880737868,759.0142123838286,3538.4221311475408,1937.5734728740542,15.906268292219748,-348.03836,55.841618,95.70815,29.448658,25.195856,22.354652,19.101492,14.402847,11.976724,9.579037,7.124263,10.460119,0.59325564,6.7944226,-2.331506,7.9417415,-2.9318533,6.155658,0.06576347,5.2863245,-4.8721995,6.0015726,-1.4892566,7.890414,-1.4122235,7.860488,0.350571,0.31564507,[187.5],390.9600207287932,44.809921689297745,156.8161227073429,0.639344262295082,train
datasets/CREMAD/AudioWAV/1076_IEO_NEU_XX.wav,1076,IEO,NEU,XX,CREMA-D,en,2.535875,0.0106312,0.0783935546875,1472.3728357924679,654.2762587217817,3305.46875,1892.8864613613266,15.787115557629884,-379.6866,61.57643,103.88027,26.15076,34.984837,20.97392,24.152916,25.01908,7.876834,15.676803,0.87643635,15.764478,-0.47113228,10.215739,-5.1736593,11.35756,-2.3649201,11.607985,1.734267,6.97048,0.6160453,6.9731474,-2.2173562,6.2553606,-0.52712244,5.9121985,0.4127417,0.2990874,[156.25],270.60800582650376,29.32280161553074,108.06092280514218,0.3625,test
